parking_segment_id,district_id,district_name,description,fare_description,has_charging_point,geometry_available,legal_answer_eligible,source_text_review_status,source_text_review_note
1DW,taoyuan-district,Taoyuan,縣府路後棟(機車)(縣府路-縣府路),"機車車格 週一至週六 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1DX,taoyuan-district,Taoyuan,壽山路(成功大廈旁-成功大廈旁),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1DY,taoyuan-district,Taoyuan,國聖二街(國鼎一街-宏昌十三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1DZ,taoyuan-district,Taoyuan,國鼎二街(國聖一街-國聖五街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E0,taoyuan-district,Taoyuan,民有十一街(民富九街-民富十一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E1,taoyuan-district,Taoyuan,中正路2(機車)(復興路-慈文路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E2,taoyuan-district,Taoyuan,中山路(機車)(民生路-民族路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E3,taoyuan-district,Taoyuan,中華路(機車)(中正路-三民路三段),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E4,taoyuan-district,Taoyuan,光影文化館旁(埔新路-埔新路4巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E5,taoyuan-district,Taoyuan,中正路1(機車)(慈文路-莊二街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E6,taoyuan-district,Taoyuan,中山東路一(機車)(民生路-春日路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E7,taoyuan-district,Taoyuan,同德五街(機車)(中正路-新埔六街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E8,taoyuan-district,Taoyuan,南平路(機車)(寶慶路-南平橋),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1E9,taoyuan-district,Taoyuan,大興西路一(機車)(經國路-永安路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EA,taoyuan-district,Taoyuan,成功路前(機車)(民權路-春日路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EB,taoyuan-district,Taoyuan,寶山街(機車)(大業路一段-大有路),"機車車格 週一至週六 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EC,taoyuan-district,Taoyuan,同德六街(機車)(中埔二街-新埔六街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1ED,taoyuan-district,Taoyuan,新埔十街(機車)(莊敬路一段-天祥七街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EE,taoyuan-district,Taoyuan,大有梯田公園路側(寶山街-民有十五街),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EF,taoyuan-district,Taoyuan,大豐路(延平路-樹林九街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EG,taoyuan-district,Taoyuan,國強二街(中山路1290巷-國強二街路底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EH,taoyuan-district,Taoyuan,大有梯田公園路側(機車計時)(寶山街-民有十五街),"機車車格 週一至週日 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EI,taoyuan-district,Taoyuan,上海路(機車)(中山路-文中路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EJ,taoyuan-district,Taoyuan,國際路一段(機車)(國際路一段950巷-中路街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EK,taoyuan-district,Taoyuan,中山路一(機車)(三民路三段-育樂街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EL,taoyuan-district,Taoyuan,大有路(機車)(大興路-民光東路),"機車車格 週一至週六 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EM,taoyuan-district,Taoyuan,國際路二段二(大興西路三段-永安路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EN,taoyuan-district,Taoyuan,民富九街(春日路-福元街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EO,taoyuan-district,Taoyuan,龍安街二(國強十一街-中山路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EP,taoyuan-district,Taoyuan,三元街407巷(宏善寺前-宏善寺前),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EQ,taoyuan-district,Taoyuan,忠義公園側(民光東路-三元街),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1ER,taoyuan-district,Taoyuan,建國路61巷(建國路-建國路61巷底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1ES,taoyuan-district,Taoyuan,成功路二段181巷(成功路二段-中山東路126巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1ET,taoyuan-district,Taoyuan,民生路709巷(大連二街-民生路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EU,taoyuan-district,Taoyuan,大有路三(機車)(民光東路-三元街),"機車車格 週一至週六 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EV,taoyuan-district,Taoyuan,三民路二(機車)(春日路-萬壽路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EW,taoyuan-district,Taoyuan,民權路(機車)(大同路-三民路三段),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EX,taoyuan-district,Taoyuan,力行路(機車)(國際路二段-永安路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EY,taoyuan-district,Taoyuan,延平路2(大林路-樹仁一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1EZ,taoyuan-district,Taoyuan,樹仁二街(桃鶯路-建新街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F0,taoyuan-district,Taoyuan,樹仁三街(桃鶯路-延平路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F1,taoyuan-district,Taoyuan,成功路三段115巷(成功路三段-三元街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F2,taoyuan-district,Taoyuan,中正五街(永康街-大連一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F3,taoyuan-district,Taoyuan,復興路441巷(復興路-),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F4,taoyuan-district,Taoyuan,民族路(機車)(復興路-中山路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F5,taoyuan-district,Taoyuan,力行路2(中正路-永安路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F6,taoyuan-district,Taoyuan,大興西路二段69巷(大興西路二段-同德二街),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F7,taoyuan-district,Taoyuan,公六街(機車)(三民路二段-新生路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F8,taoyuan-district,Taoyuan,樹林九街(昆明路-金門二街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1F9,taoyuan-district,Taoyuan,永安路167巷(永安路-中福街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FA,taoyuan-district,Taoyuan,介壽路419巷(建國國中)(介新街-介壽路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FB,taoyuan-district,Taoyuan,虎頭山創新園區(成功路三段-),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FC,taoyuan-district,Taoyuan,新永和市場前(機車)(三元街-中央街),"機車車格 週一至週五 08:00~18:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FD,taoyuan-district,Taoyuan,新埔五街(機車)(天祥三街-大興西路一段),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FE,taoyuan-district,Taoyuan,民生路(機車)(復興路-慈文路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FF,taoyuan-district,Taoyuan,南華街(機車)(復興路-中山路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FG,taoyuan-district,Taoyuan,大業路(機車)(三元街-健行路),"機車車格 週一至週六 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FH,taoyuan-district,Taoyuan,翔鷺埤塘生態公園(中山路1216巷-),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FI,taoyuan-district,Taoyuan,裕和街(中華路-中山路1288巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FJ,taoyuan-district,Taoyuan,裕和街17巷(裕和街-),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FK,taoyuan-district,Taoyuan,溫州街(大興西路二段139巷-永安路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FL,taoyuan-district,Taoyuan,桃鶯路92巷底(雲林公園)(桃鶯路92巷-),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FM,taoyuan-district,Taoyuan,法治路(守法路-正光路),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費15元，第二30分鐘收費20元，第三30分鐘收費25元,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FN,taoyuan-district,Taoyuan,大有梯田公園路側(機車計次)(寶山街-民有十五街),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FO,taoyuan-district,Taoyuan,三元街(大業路一段-大有路),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FP,taoyuan-district,Taoyuan,會稽一街(雙峰路-大德一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FQ,taoyuan-district,Taoyuan,力行路2(機車)(中正路-永安路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FR,taoyuan-district,Taoyuan,寶慶路(機車)(大興西路-莊敬路),"機車車格 週一至週六 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FS,taoyuan-district,Taoyuan,三元街2(大有路-三元街407巷),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FT,taoyuan-district,Taoyuan,中山路1216巷(中山路1216巷-中山路1308巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FU,taoyuan-district,Taoyuan,中山路1308巷(中山路1308巷-中山路1216巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FV,taoyuan-district,Taoyuan,南豐二街(漢中路-德壽街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FW,taoyuan-district,Taoyuan,寶山街(大業路一段-大有路),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FX,taoyuan-district,Taoyuan,法治路(機車)(守法路-正光路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FY,taoyuan-district,Taoyuan,南豐二街(機車)(漢中路-德壽街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1FZ,taoyuan-district,Taoyuan,新埔六街(機車)(大興西路一段-南平路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G0,taoyuan-district,Taoyuan,國聖一街(吉昌街-宏昌十三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G1,taoyuan-district,Taoyuan,國豐六街(文中路-龍鳳三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G2,taoyuan-district,Taoyuan,慈德街(中正五街-蓮華街),"一般小型車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G3,taoyuan-district,Taoyuan,樹仁三街2(延平路-建新街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G4,taoyuan-district,Taoyuan,介新街2(陽明五街-建新街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G5,taoyuan-district,Taoyuan,國際路一段2(中山路-宏昌十三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G6,taoyuan-district,Taoyuan,龍鳳三街65巷(龍鳳三街-中華路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G7,taoyuan-district,Taoyuan,中寧街(機車)(中正路-中埔六街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G8,taoyuan-district,Taoyuan,南昌森林運動公園(向善街-),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1G9,taoyuan-district,Taoyuan,經國路2(春日路-有恆路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GA,taoyuan-district,Taoyuan,建成街(桃鶯路-建國路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GB,taoyuan-district,Taoyuan,龍泉五街(機車)(龍祥街-裕和街17巷),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GC,taoyuan-district,Taoyuan,國豐三街(機車)(國強十三街-龍鳳三街),"一般小型車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GD,taoyuan-district,Taoyuan,經國一路(幸福路-有恆路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GE,taoyuan-district,Taoyuan,經國二路(幸福路-有恆路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GF,taoyuan-district,Taoyuan,有恆路(經國路-水岸路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GG,taoyuan-district,Taoyuan,桃園區聯合辦公大樓前(國強一街-國強八街),"一般小型車格 週一至週五 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GH,taoyuan-district,Taoyuan,鎮撫街(自強路-三民路一段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GI,taoyuan-district,Taoyuan,水汴一路(幸福路-經國路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GJ,taoyuan-district,Taoyuan,宏昌九街(泰昌十一街-泰昌十三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GK,taoyuan-district,Taoyuan,泰昌十街(中州街-吉昌街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GL,taoyuan-district,Taoyuan,中福街(三民路三段-中山北路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GM,taoyuan-district,Taoyuan,永安路(中山路-三民路三段),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費20元，第二30分鐘收費20元，第三30分鐘收費25元,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GN,taoyuan-district,Taoyuan,寶山街210巷(寶山街-雙峰路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GO,taoyuan-district,Taoyuan,寶山街210巷35弄(寶山街210巷-雙峰路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GP,taoyuan-district,Taoyuan,經國路248巷(經國路-經國路248巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GQ,taoyuan-district,Taoyuan,慈光街1(慈德街-慈光街路底),"一般小型車格 週一至週五 07:00~20:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GT,taoyuan-district,Taoyuan,永安路1(三民路三段-大興西路三段),"一般小型車格 週一至週日 07:00~20:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GU,taoyuan-district,Taoyuan,成功路三段(大有路-虎頭山公園),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GV,taoyuan-district,Taoyuan,三民路三段(機車)(中山路-春日路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GW,taoyuan-district,Taoyuan,守法路(機車)(中山路-廈門街),"一般小型車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GX,taoyuan-district,Taoyuan,莊二街(機車)(寶慶路-同安街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GY,taoyuan-district,Taoyuan,中州街(中平路-壽昌街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1GZ,taoyuan-district,Taoyuan,天祥三街(機車)(經國路-大興西路一段),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H0,taoyuan-district,Taoyuan,中平路(機車)(中山路-宏昌十三街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H1,taoyuan-district,Taoyuan,泰昌八街(宏昌六街-中州街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H2,taoyuan-district,Taoyuan,正光二街(機車)(正光路-文中三路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H3,taoyuan-district,Taoyuan,中山路3(民族路-復興路),"一般小型車格 週一至週日 07:00~20:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
